"velocity","Alstom 1MW","Alstom Beluga 9","Andritz Hydro Hammerfest HS1500","Atlantis AR1000","Atlantis AR1500","Atlantis AR2000","MCT SeaGen 600kW","MCT SeaGen-S 2MW","Nova Innovation M100","ORPC TidGen","Orbital Marine Power Orbital O2","Orbital Marine Power SR2000","Sabella D10","Sabella D15","Tidal Energy Pty Ltd DHV","Verdant Gen4","Verdant Gen5","Voith 1 MW test","TTL 1 MW 3 ms Limit","TTL 1 MW 5 ms Limit"
4.82,0.395585562149082,606.334988112838,66.4064527023636,649.825983917495,974.738975876242,1299.65196783499,389.895590350497,1299.65196783499,64.9825983917495,90.9756377484493,512.170749300746,1299.65196783499,644.31020354995,1610.77550887487,110.470417265974,36.3902550993797,176.752667625559,649.825983917495,0,649.825983917495
4.83,0.292130625888323,599.632845883082,63.9348684765088,641.813001500836,962.719502251254,1283.62600300167,385.087800900501,1283.62600300167,64.1813001500836,89.853820210117,499.721008475838,1283.62600300167,636.541175625869,1591.35293906467,109.108210255142,35.9415280840468,174.573136408227,641.813001500836,0,641.813001500836
4.84,0.19182314470311,592.868104768982,61.5426374557154,633.770080483199,950.655120724798,1267.5401609664,380.262048289919,1267.5401609664,63.3770080483199,88.7278112676478,487.480620514261,1267.5401609664,628.733269055201,1571.833172638,107.740913682144,35.4911245070591,172.38546189143,633.770080483199,0,633.770080483199
4.85,0.183296632948899,585.978901056147,59.3501983826949,625.678648830173,938.51797324526,1251.35729766035,375.407189298104,1251.35729766035,62.5678648830173,87.5950108362242,475.542879574769,1251.35729766035,620.834208821347,1552.08552205337,106.365370301129,35.0380043344897,170.184592481807,625.678648830173,0,625.678648830173
4.86,0.0903031251441956,579.102442230507,57.1123897485331,617.588196165189,926.382294247784,1235.17639233038,370.552917699114,1235.17639233038,61.7588196165189,86.4623474631265,463.725069527295,1235.17639233038,612.961656105351,1532.40414026338,104.989993348082,34.5849389852506,167.983989356931,617.588196165189,0,617.588196165189
4.87,0,572.176416495176,54.9472974764545,609.479086115964,914.218629173946,1218.95817223193,365.687451669578,1218.95817223193,60.9479086115964,85.3270720562349,452.116482702857,1218.95817223193,605.062388922425,1512.65597230606,103.611444639714,34.130828822494,165.778311423542,609.479086115964,0,609.479086115964
4.88,0,565.20511501979,52.8527901739889,601.355029129556,902.032543694335,1202.71005825911,360.813017477734,1202.71005825911,60.1355029129556,84.1897040781379,440.716716180627,1202.71005825911,597.140389743654,1492.85097435914,102.230354952025,33.6758816312552,163.568567923239,601.355029129556,0,601.355029129556
4.89,0,558.132297601054,50.951519567622,593.203079019401,889.804618529101,1186.4061580388,355.921847411641,1186.4061580388,59.3203079019401,83.0484310627161,429.626984315887,1186.4061580388,589.150134954963,1472.87533738741,100.844523433298,33.2193724250864,161.351237493277,593.203079019401,0,593.203079019401
4.9,0,551.08383000857,48.9943873459779,585.06135445502,877.59203168253,1170.12270891004,351.036812673012,1170.12270891004,58.506135445502,81.9085896237028,418.646692157223,1170.12270891004,581.195598941845,1452.98899735461,99.4604302573534,32.7634358494811,159.136688411765,585.06135445502,0,585.06135445502
4.91,0,544.002828612421,47.1017319083229,576.915689698769,865.373534548153,1153.83137939754,346.149413819261,1153.83137939754,57.6915689698769,80.7681965578276,407.873117960161,1153.83137939754,573.230116238358,1433.07529059589,98.0756672487907,32.307278623131,156.921067598065,576.915689698769,0,576.915689698769
4.92,0,536.838106773955,45.395812848952,568.757544615297,853.136316922946,1137.51508923059,341.254526769178,1137.51508923059,56.8757544615297,79.6260562461416,397.411484186087,1137.51508923059,565.213821264994,1413.03455316248,96.6887825846005,31.8504224984566,154.702052135361,568.757544615297,0,568.757544615297
4.93,0,529.705163088112,43.6286580860791,560.615958162226,840.92393724334,1121.23191632445,336.369574897336,1121.23191632445,56.0615958162226,78.4862341427117,387.051798506506,1121.23191632445,557.23905876896,1393.0976469224,95.3047128875785,31.3944936570847,152.487540620126,560.615958162226,0,560.615958162226
4.94,0,522.552047900344,41.9202696064049,552.481084836163,828.721627254244,1104.96216967233,331.488650901698,1104.96216967233,55.2481084836163,77.3473518770628,376.89545272525,1104.96216967233,549.264709458468,1373.16177364617,93.9217844221477,30.9389407508251,150.274855075436,552.481084836163,0,552.481084836163
4.95,0,515.33250960202,40.3924252745471,544.348638600759,816.522957901139,1088.69727720152,326.609183160455,1088.69727720152,54.4348638600759,76.2088094041063,367.051301752275,1088.69727720152,541.256407632858,1353.14101908215,92.539268562129,30.4835237616425,148.062829699406,544.348638600759,0,544.348638600759
4.96,0,508.151783630965,38.7984572897749,536.238761332131,804.358141998196,1072.47752266426,321.743256799279,1072.47752266426,53.6238761332131,75.0734265864983,357.300878039824,1072.47752266426,533.295067940531,1333.23766985133,91.1605894264623,30.0293706345993,145.85694308234,536.238761332131,0,536.238761332131
4.97,0,500.962748006689,37.2579380318893,528.145786863755,792.218680295633,1056.29157372751,316.887472118253,1056.29157372751,52.8145786863755,73.9404101609257,347.749313198228,1056.29157372751,525.344970922136,1313.36242730534,89.7847837668384,29.5761640643703,143.655654026941,528.145786863755,0,528.145786863755
4.98,0,493.769211422064,35.7691744383044,520.072978147682,780.109467221522,1040.14595629536,312.043786888609,1040.14595629536,52.0072978147682,72.8102169406754,338.394885171708,1040.14595629536,517.409574146733,1293.52393536683,88.4124062851059,29.1240867762702,141.459850056169,520.072978147682,0,520.072978147682
4.99,0,486.530525118519,34.4556855548552,512.021430197942,768.032145296913,1024.04286039588,307.212858118765,1024.04286039588,51.2021430197942,71.6830002277119,329.353090387629,1024.04286039588,509.46112417971,1273.65281044928,87.0436431336501,28.6732000910848,139.26982901384,512.021430197942,0,512.021430197942
5,0,479.340041602223,33.0678020097819,503.999870647858,755.999805971786,1007.99974129572,302.399922388715,1007.99974129572,50.3999870647858,70.5599818907001,320.390884065079,1007.99974129572,501.56661626853,1253.91654067132,85.6799780101358,28.22399275628,137.087964816217,503.999870647858,0,503.999870647858
5.01,0,472.156094107253,31.7268661105539,496.007904428765,744.011856643147,992.01580885753,297.604742657259,992.01580885753,49.6007904428765,69.4411066200271,311.620122530543,992.01580885753,493.696794874325,1234.24198718581,84.32134375289,27.7764426480108,134.914150004624,496.007904428765,0,496.007904428765
5.02,0,464.942756514379,30.5557151506226,488.050583198998,732.075874798497,976.101166397996,292.830349919399,976.101166397996,48.8050583198998,68.3270816478598,303.159185110972,976.101166397996,485.829119672414,1214.57279918103,82.9685991438297,27.3308326591439,132.749758630128,488.050583198998,0,488.050583198998
5.03,0,457.783301372728,29.3063642979788,480.128111390136,720.192167085204,960.256222780272,288.076866834082,960.256222780272,48.0128111390136,67.217935594619,294.768427236235,960.256222780272,478.019518711918,1195.04879677979,81.6217789363231,26.8871742378476,130.594846298117,480.128111390136,0,480.128111390136
5.04,0,450.640704344199,28.0995201498588,472.244000788088,708.366001182132,944.488001576176,283.346400472853,944.488001576176,47.2244000788088,66.1141601103323,286.562696837566,944.488001576176,470.243875711246,1175.60968927812,80.281480133975,26.4456640441329,128.45036821436,472.244000788088,0,472.244000788088
5.05,0,443.483610614195,27.0572788930257,464.407085264209,696.610627896313,928.814170528417,278.644251158525,928.814170528417,46.4407085264209,65.0169919369892,278.662937978202,928.814170528417,462.484679797408,1156.21169949352,78.9492044949155,26.0067967747957,126.318727191865,464.407085264209,0,464.407085264209
5.06,0,436.385441329466,25.9334461127515,456.60932733607,684.913991004105,913.21865467214,273.965596401642,913.21865467214,45.660932733607,63.9253058270498,270.823691100939,913.21865467214,454.787095548906,1136.96773887227,77.6235856471319,25.5701223308199,124.197737035411,456.60932733607,0,456.60932733607
5.07,0,429.313674701724,24.8480307088546,448.857981537667,673.2869723065,897.715963075333,269.3147889226,897.715963075333,44.8857981537667,62.8401174152733,263.162475560839,897.715963075333,447.131973231606,1117.82993307901,76.3058568614033,25.1360469661093,122.089370978245,448.857981537667,0,448.857981537667
5.08,0,422.271297250044,23.7997386685034,441.155552941144,661.733329411715,882.311105882287,264.693331764686,882.311105882287,44.1155552941144,61.7617774117601,255.676844283134,882.311105882287,439.521953503356,1098.80488375839,74.9964439999944,24.704710964704,119.994310399991,441.155552941144,0,441.155552941144
5.09,0,415.232355487427,22.9120470219086,433.515866933479,650.273800400218,867.031733866958,260.109520160087,867.031733866958,43.3515866933479,60.692221370687,248.49322970388,867.031733866958,431.94583700674,1079.86459251685,73.6976973786914,24.2768885482748,117.916315805906,433.515866933479,0,433.515866933479
5.1,0,408.258464256201,21.936420340594,425.919951253058,638.879926879586,851.839902506115,255.551970751835,851.839902506115,42.5919951253058,59.6287931754281,241.354549762853,851.839902506115,424.435190365078,1061.0879759127,72.4063917130198,23.8515172701712,115.850226740832,425.919951253058,0,425.919951253058
5.11,0,401.322402331234,20.9942697805055,418.37998630291,627.569979454366,836.759972605821,251.027991781746,836.759972605821,41.837998630291,58.5731980824075,234.38389526623,836.759972605821,416.977072226276,1042.44268056569,71.1245976714948,23.429279232963,113.799356274392,418.37998630291,0,418.37998630291
5.12,0,394.402508940343,20.2081900196747,410.913236558097,616.369854837145,821.826473116194,246.547941934858,821.826473116194,41.0913236558097,57.5278531181336,227.709621903792,821.826473116194,409.564973384175,1023.91243346044,69.8552502148765,23.0111412472534,111.768400343802,410.913236558097,0,410.913236558097
5.13,0,387.550998852499,19.3316812532058,403.493077989428,605.239616984142,806.986155978856,242.095846793657,806.986155978856,40.3493077989428,56.4890309185199,221.070418423888,806.986155978856,402.220288249239,1005.5507206231,68.5938232582027,22.595612367408,109.750117213124,403.493077989428,0,403.493077989428
5.14,0,380.744898792897,18.4853114217353,396.135112587712,594.202668881567,792.270225175423,237.681067552627,792.270225175423,39.6135112587712,55.4589157622796,214.591400135387,792.270225175423,394.934725683041,987.336814207603,67.342969139911,22.1835663049118,107.748750623858,396.135112587712,0,396.135112587712
5.15,0,373.966673444845,17.7907567539605,388.859862049926,583.289793074889,777.719724099853,233.315917229956,777.719724099853,38.8859862049926,54.4403806869897,208.4025842421,777.719724099853,387.706273629896,969.26568407474,66.1061765484875,21.7761522747959,105.76988247758,388.859862049926,0,388.859862049926
5.16,0,367.259452705863,17.0036081986412,381.633397520951,572.450096281426,763.266795041902,228.980038512571,763.266795041902,38.1633397520951,53.4286756529331,202.239065106442,763.266795041902,380.54652671148,951.3663167787,64.8776775785616,21.3714702611732,103.804284125699,381.633397520951,0,381.633397520951
5.17,0,360.604353296244,16.2435524852582,374.47456901012,561.711853515179,748.949138020239,224.684741406072,748.949138020239,37.447456901012,52.4264396614167,196.227716860346,748.949138020239,373.451659826127,933.629149565317,63.6606767317203,20.9705758645667,101.857082770753,374.47456901012,0,374.47456901012
5.18,0,354.003407258518,15.5096297815193,367.385003886207,551.07750582931,734.770007772413,220.431002331724,734.770007772413,36.7385003886207,51.4339005440689,190.365837607253,734.770007772413,366.423392393467,916.058480983667,62.4554506606551,20.5735602176276,99.9287210570482,367.385003886207,0,367.385003886207
5.19,0,347.444160481567,14.9246269447018,360.389738882046,540.584608323069,720.779477764092,216.233843329228,720.779477764092,36.0389738882046,50.4545634434864,184.787924830813,720.779477764092,359.465623631596,898.66405907899,61.2662556099478,20.1818253773946,98.0260089759165,360.389738882046,0,360.389738882046
5.2,0,340.958489995131,14.2422555373433,353.444785803866,530.167178705799,706.889571607732,212.06687148232,706.889571607732,35.3444785803866,49.4822700125412,179.219953016192,706.889571607732,352.577089134532,881.442722836331,60.0856135866572,19.7929080050165,96.1369817386515,353.444785803866,0,353.444785803866
5.21,0,334.532532423023,13.5833295735588,346.573481203897,519.860221805845,693.146962407793,207.944088722338,693.146962407793,34.6573481203897,48.5202873685455,173.793350299592,693.146962407793,345.759809763098,864.399524407744,58.9174918046624,19.4081149474182,94.2679868874599,346.573481203897,0,346.573481203897
5.22,0,328.157647423579,13.069621596374,339.803759902162,509.705639853243,679.607519804324,203.882255941297,679.607519804324,33.9803759902162,47.5725263863027,168.643741579828,679.607519804324,339.0218218912,847.554554728,57.7666391833675,19.0290105545211,92.4266226933881,339.803759902162,0,339.803759902162
5.23,0,321.857257092392,12.4570843517448,333.085055737926,499.627583606888,666.170111475851,199.851033442755,666.170111475851,33.3085055737926,46.6319078033096,163.494787331544,666.170111475851,332.352796754351,830.881991885878,56.6244594754474,18.6527631213238,90.5991351607158,333.085055737926,0,333.085055737926
5.24,0,315.62129488523,11.8655518160189,326.443610911834,489.665416367752,652.887221823669,195.866166547101,652.887221823669,32.6443610911834,45.7021055276568,158.479132080323,652.887221823669,325.75887887158,814.397197178949,55.4954138550118,18.2808422110627,88.7926621680189,326.443610911834,0,326.443610911834
5.25,0,309.444764069493,11.4157634219584,319.910080351338,479.865120527007,639.820160702676,191.946048210803,639.820160702676,31.9910080351338,44.7874112491873,153.733318940833,639.820160702676,319.252051574907,798.130128937267,54.3847136597274,17.9149644996749,87.0155418555639,319.910080351338,0,319.910080351338
5.26,0,303.342993353561,10.865933712125,313.427696962694,470.141545444042,626.855393925389,188.056618177617,626.855393925389,31.3427696962694,43.8798775747772,148.979185591565,626.855393925389,312.813325632065,782.033314080164,53.282708483658,17.5519510299109,85.2523335738529,313.427696962694,0,313.427696962694
5.27,0,297.309549484958,10.334896448289,307.025436377791,460.538154566687,614.050872755582,184.215261826675,614.050872755582,30.7025436377791,42.9835610928907,144.350379266341,614.050872755582,306.452785242825,766.131963107062,52.1943241842245,17.1934244371563,83.5109186947592,307.025436377791,0,307.025436377791
